,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,FavStreak,UnfavStreak
5772,F1,08/05/10,Valenciennes,Lyon,2,2,0.15384615384615385,0.2631578947368421,0.6535947712418301,0910,Valenciennes0910,Lyon0910,F10910,0.07059881982482596,0.14370103067302703,0.24580439457228306,0.6104945747546899,Lyon,Valenciennes,1,1,2,0
5773,F1,12/05/10,Lyon,Monaco,3,0,0.8,0.18181818181818182,0.08333333333333333,0910,Lyon0910,Monaco0910,F10910,0.06515151515151518,0.7510668563300142,0.17069701280227595,0.07823613086770981,Lyon,Monaco,3,0,0,1
5774,F1,15/05/10,Boulogne,Rennes,1,0,0.3076923076923077,0.3225806451612903,0.4347826086956522,0910,Boulogne0910,Rennes0910,F10910,0.0650555615492503,0.28889789303079416,0.3028768233387358,0.40822528363047,Rennes,Boulogne,3,0,0,0
5775,F1,15/05/10,Lens,Bordeaux,4,3,0.2631578947368421,0.30303030303030304,0.5,0910,Lens0910,Bordeaux0910,F10910,0.06618819776714524,0.24682124158563945,0.28421839940164545,0.468960359012715,Bordeaux,Lens,3,0,1,0
5776,F1,15/05/10,Lorient,Lille,2,1,0.17391304347826086,0.2631578947368421,0.625,0910,Lorient0910,Lille0910,F10910,0.06207093821510301,0.16374899003501212,0.24777807702666305,0.5884729329383248,Lille,Lorient,3,0,5,0
5777,F1,15/05/10,Lyon,Le Mans,2,0,0.8849557522123894,0.13333333333333333,0.05263157894736842,0910,Lyon0910,Le Mans0910,F10910,0.07092066449309109,0.8263504305720666,0.12450346487285802,0.04914610455507553,Lyon,Le Mans,3,0,1,1
5778,F1,15/05/10,Marseille,Grenoble,2,0,0.8,0.18181818181818182,0.08333333333333333,0910,Marseille0910,Grenoble0910,F10910,0.06515151515151518,0.7510668563300142,0.17069701280227595,0.07823613086770981,Marseille,Grenoble,3,0,0,1
5779,F1,15/05/10,Nancy,Valenciennes,1,1,0.46511627906976744,0.30303030303030304,0.29411764705882354,0910,Nancy0910,Valenciennes0910,F10910,0.06226422915889396,0.43785365853658537,0.28526829268292686,0.27687804878048783,Nancy,Valenciennes,1,1,0,0
5780,F1,15/05/10,Nice,St Etienne,1,1,0.45454545454545453,0.3225806451612903,0.2857142857142857,0910,Nice0910,St Etienne0910,F10910,0.06284038542103065,0.4276704769412692,0.303508080409933,0.26882144264879776,Nice,St Etienne,1,1,0,0
5781,F1,15/05/10,Paris SG,Montpellier,1,3,0.4,0.3225806451612903,0.3448275862068966,0910,Paris SG0910,Montpellier0910,F10910,0.06740823136818697,0.3747394747811588,0.3022092538557732,0.32305127136306794,Paris SG,Montpellier,0,3,0,2
5782,F1,15/05/10,Sochaux,Auxerre,1,2,0.21052631578947367,0.2777777777777778,0.5780346820809249,0910,Sochaux0910,Auxerre0910,F10910,0.06633877564817636,0.19742911033269403,0.26049674280008245,0.5420741468672235,Auxerre,Sochaux,0,3,0,0
5783,F1,15/05/10,Toulouse,Monaco,0,0,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Toulouse0910,Monaco0910,F10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Toulouse,Monaco,1,1,1,0
5784,E0,14/08/10,Aston Villa,West Ham,3,0,0.5,0.30303030303030304,0.25,1011,Aston Villa1011,West Ham1011,E01011,0.05303030303030298,0.47482014388489213,0.2877697841726619,0.23741007194244607,Aston Villa,West Ham,3,0,0,0
5785,E0,14/08/10,Blackburn,Everton,1,0,0.3472222222222222,0.3076923076923077,0.4,1011,Blackburn1011,Everton1011,E01011,0.05491452991452994,0.32914725541827017,0.29167510633988253,0.3791776382418473,Everton,Blackburn,3,0,0,0
5786,E0,14/08/10,Bolton,Fulham,0,0,0.45454545454545453,0.30303030303030304,0.29411764705882354,1011,Bolton1011,Fulham1011,E01011,0.051693404634581164,0.43220338983050843,0.288135593220339,0.2796610169491525,Bolton,Fulham,1,1,0,0
5787,E0,14/08/10,Chelsea,West Brom,6,0,0.8547008547008548,0.14285714285714285,0.058823529411764705,1011,Chelsea1011,West Brom1011,E01011,0.056381526969762286,0.8090834919771553,0.13523252651618167,0.05568398150666304,Chelsea,West Brom,3,0,0,0
5788,E0,14/08/10,Sunderland,Birmingham,2,2,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Sunderland1011,Birmingham1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Sunderland,Birmingham,1,1,0,0
5789,E0,14/08/10,Tottenham,Man City,0,0,0.4166666666666667,0.30303030303030304,0.3333333333333333,1011,Tottenham1011,Man City1011,E01011,0.05303030303030298,0.3956834532374101,0.2877697841726619,0.31654676258992803,Tottenham,Man City,1,1,0,0
5790,E0,14/08/10,Wigan,Blackpool,0,4,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Wigan1011,Blackpool1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Wigan,Blackpool,0,3,0,0
5791,E0,14/08/10,Wolves,Stoke,2,1,0.4347826086956522,0.3076923076923077,0.3125,1011,Wolves1011,Stoke1011,E01011,0.054974916387959816,0.41212601545472566,0.2916584109371904,0.29621557360808404,Wolves,Stoke,3,0,0,0
5792,E0,15/08/10,Liverpool,Arsenal,1,1,0.4,0.3076923076923077,0.3472222222222222,1011,Liverpool1011,Arsenal1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Liverpool,Arsenal,1,1,0,0
5793,E0,16/08/10,Man United,Newcastle,3,0,0.8,0.18181818181818182,0.06666666666666667,1011,Man United1011,Newcastle1011,E01011,0.048484848484848575,0.7630057803468208,0.17341040462427745,0.06358381502890173,Man United,Newcastle,3,0,0,0
5794,E0,21/08/10,Arsenal,Blackpool,6,0,0.8547008547008548,0.14285714285714285,0.05263157894736842,1011,Arsenal1011,Blackpool1011,E01011,0.05018957650536593,0.8138538734549016,0.13602986170603354,0.050116264839064985,Arsenal,Blackpool,3,0,0,1
5795,E0,21/08/10,Birmingham,Blackburn,2,1,0.45454545454545453,0.3076923076923077,0.29411764705882354,1011,Birmingham1011,Blackburn1011,E01011,0.05635540929658589,0.43029595015576316,0.29127725856697817,0.27842679127725856,Birmingham,Blackburn,3,0,0,1
5796,E0,21/08/10,Everton,Wolves,1,1,0.6666666666666666,0.25,0.14285714285714285,1011,Everton1011,Wolves1011,E01011,0.059523809523809534,0.6292134831460674,0.23595505617977527,0.1348314606741573,Everton,Wolves,1,1,0,1
5797,E0,21/08/10,Stoke,Tottenham,1,2,0.29411764705882354,0.30303030303030304,0.45454545454545453,1011,Stoke1011,Tottenham1011,E01011,0.051693404634581164,0.2796610169491525,0.288135593220339,0.43220338983050843,Tottenham,Stoke,0,3,0,0
5798,E0,21/08/10,West Brom,Sunderland,1,0,0.4,0.3076923076923077,0.3472222222222222,1011,West Brom1011,Sunderland1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,West Brom,Sunderland,3,0,0,0
5799,E0,21/08/10,West Ham,Bolton,1,3,0.4444444444444444,0.30303030303030304,0.3076923076923077,1011,West Ham1011,Bolton1011,E01011,0.05516705516705511,0.4212076583210604,0.2871870397643594,0.2916053019145803,West Ham,Bolton,0,3,0,0
5800,E0,21/08/10,Wigan,Chelsea,0,6,0.06666666666666667,0.16666666666666666,0.819672131147541,1011,Wigan1011,Chelsea1011,E01011,0.0530054644808744,0.06331084587441618,0.15827711468604044,0.7784120394395433,Chelsea,Wigan,0,3,1,0
5801,E0,22/08/10,Fulham,Man United,2,2,0.16666666666666666,0.25,0.6369426751592356,1011,Fulham1011,Man United1011,E01011,0.05360934182590227,0.15818639798488665,0.23727959697732998,0.6045340050377834,Man United,Fulham,1,1,1,0
5802,E0,22/08/10,Newcastle,Aston Villa,6,0,0.3125,0.3076923076923077,0.4347826086956522,1011,Newcastle1011,Aston Villa1011,E01011,0.054974916387959816,0.29621557360808404,0.2916584109371904,0.41212601545472566,Aston Villa,Newcastle,3,0,1,0
5803,E0,23/08/10,Man City,Liverpool,3,0,0.42016806722689076,0.3076923076923077,0.3225806451612903,1011,Man City1011,Liverpool1011,E01011,0.050441020080488785,0.39999205971097346,0.2929172621883437,0.30709067810068286,Man City,Liverpool,3,0,0,0
5804,E0,28/08/10,Blackburn,Arsenal,1,2,0.16666666666666666,0.25,0.6369426751592356,1011,Blackburn1011,Arsenal1011,E01011,0.05360934182590227,0.15818639798488665,0.23727959697732998,0.6045340050377834,Arsenal,Blackburn,0,3,1,0
5805,E0,28/08/10,Blackpool,Fulham,2,2,0.3125,0.3076923076923077,0.4347826086956522,1011,Blackpool1011,Fulham1011,E01011,0.054974916387959816,0.29621557360808404,0.2916584109371904,0.41212601545472566,Fulham,Blackpool,1,1,0,0
5806,E0,28/08/10,Chelsea,Stoke,2,0,0.9009009009009008,0.1111111111111111,0.043478260869565216,1011,Chelsea1011,Stoke1011,E01011,0.05549027288157715,0.8535378525482434,0.10526966848095003,0.04119247897080653,Chelsea,Stoke,3,0,2,0
5807,E0,28/08/10,Man United,West Ham,3,0,0.8771929824561404,0.125,0.05263157894736842,1011,Man United1011,West Ham1011,E01011,0.054824561403508776,0.8316008316008316,0.1185031185031185,0.04989604989604989,Man United,West Ham,3,0,0,0
5808,E0,28/08/10,Tottenham,Wigan,0,1,0.8,0.17391304347826086,0.07692307692307693,1011,Tottenham1011,Wigan1011,E01011,0.05083612040133789,0.7612985359643539,0.16549968173138127,0.0732017823042648,Tottenham,Wigan,0,3,1,0
5809,E0,28/08/10,Wolves,Newcastle,1,1,0.4166666666666667,0.3125,0.3225806451612903,1011,Wolves1011,Newcastle1011,E01011,0.051747311827957,0.39616613418530355,0.2971246006389776,0.30670926517571884,Wolves,Newcastle,1,1,0,1
5810,E0,29/08/10,Aston Villa,Everton,1,0,0.4,0.3076923076923077,0.3472222222222222,1011,Aston Villa1011,Everton1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Aston Villa,Everton,3,0,0,0
5811,E0,29/08/10,Bolton,Birmingham,2,2,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Bolton1011,Birmingham1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Bolton,Birmingham,1,1,1,1
5812,E0,29/08/10,Liverpool,West Brom,1,0,0.819672131147541,0.16666666666666666,0.06666666666666667,1011,Liverpool1011,West Brom1011,E01011,0.0530054644808744,0.7784120394395433,0.15827711468604044,0.06331084587441618,Liverpool,West Brom,3,0,0,1
5813,E0,29/08/10,Sunderland,Man City,1,0,0.2222222222222222,0.2857142857142857,0.5464480874316939,1011,Sunderland1011,Man City1011,E01011,0.05438459536820184,0.21076011846001974,0.27097729516288255,0.5182625863770978,Man City,Sunderland,3,0,1,0
5814,E0,11/09/10,Arsenal,Bolton,4,1,0.8,0.18181818181818182,0.07692307692307693,1011,Arsenal1011,Bolton1011,E01011,0.058741258741258795,0.7556142668428005,0.17173051519154556,0.0726552179656539,Arsenal,Bolton,3,0,2,0
5815,E0,11/09/10,Everton,Man United,3,3,0.23809523809523808,0.29411764705882354,0.5235602094240838,1011,Everton1011,Man United1011,E01011,0.05577309457814539,0.22551743297680232,0.2785803583831088,0.4959022086400889,Man United,Everton,1,1,1,0
5816,E0,11/09/10,Fulham,Wolves,2,1,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Fulham1011,Wolves1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Fulham,Wolves,3,0,0,0
5817,E0,11/09/10,Man City,Blackburn,1,1,0.7518796992481203,0.2,0.1,1011,Man City1011,Blackburn1011,E01011,0.0518796992481203,0.7147962830593281,0.1901358112937813,0.09506790564689065,Man City,Blackburn,1,1,0,0
5818,E0,11/09/10,Newcastle,Blackpool,0,2,0.6369426751592356,0.25,0.16666666666666666,1011,Newcastle1011,Blackpool1011,E01011,0.05360934182590227,0.6045340050377834,0.23727959697732998,0.15818639798488665,Newcastle,Blackpool,0,3,0,0
5819,E0,11/09/10,West Brom,Tottenham,1,1,0.26666666666666666,0.3076923076923077,0.47619047619047616,1011,West Brom1011,Tottenham1011,E01011,0.05054945054945037,0.2538354253835426,0.29288702928870297,0.4532775453277546,Tottenham,West Brom,1,1,0,0
5820,E0,11/09/10,West Ham,Chelsea,1,3,0.1,0.2,0.7518796992481203,1011,West Ham1011,Chelsea1011,E01011,0.0518796992481203,0.09506790564689065,0.1901358112937813,0.7147962830593281,Chelsea,West Ham,0,3,3,0
5821,E0,11/09/10,Wigan,Sunderland,1,1,0.4,0.3076923076923077,0.3472222222222222,1011,Wigan1011,Sunderland1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Wigan,Sunderland,1,1,1,1
5822,E0,12/09/10,Birmingham,Liverpool,0,0,0.3225806451612903,0.3125,0.4166666666666667,1011,Birmingham1011,Liverpool1011,E01011,0.051747311827957,0.30670926517571884,0.2971246006389776,0.39616613418530355,Liverpool,Birmingham,1,1,1,0
5823,E0,13/09/10,Stoke,Aston Villa,2,1,0.4,0.3076923076923077,0.3472222222222222,1011,Stoke1011,Aston Villa1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Stoke,Aston Villa,3,0,0,1
5824,E0,18/09/10,Aston Villa,Bolton,1,1,0.5555555555555556,0.2777777777777778,0.2222222222222222,1011,Aston Villa1011,Bolton1011,E01011,0.05555555555555558,0.5263157894736842,0.2631578947368421,0.21052631578947367,Aston Villa,Bolton,1,1,0,0
5825,E0,18/09/10,Blackburn,Fulham,1,1,0.5,0.30303030303030304,0.25,1011,Blackburn1011,Fulham1011,E01011,0.05303030303030298,0.47482014388489213,0.2877697841726619,0.23741007194244607,Blackburn,Fulham,1,1,0,1
5826,E0,18/09/10,Everton,Newcastle,0,1,0.6172839506172839,0.26666666666666666,0.16666666666666666,1011,Everton1011,Newcastle1011,E01011,0.050617283950617376,0.5875440658049352,0.25381903642773207,0.15863689776733253,Everton,Newcastle,0,3,0,0
5827,E0,18/09/10,Stoke,West Ham,1,1,0.5235602094240838,0.29411764705882354,0.23809523809523808,1011,Stoke1011,West Ham1011,E01011,0.05577309457814539,0.4959022086400889,0.2785803583831088,0.22551743297680232,Stoke,West Ham,1,1,1,0
5828,E0,18/09/10,Sunderland,Arsenal,1,1,0.18181818181818182,0.27027027027027023,0.5988023952095809,1011,Sunderland1011,Arsenal1011,E01011,0.05089084729803295,0.17301338410707287,0.2571820574564596,0.5698045584364675,Arsenal,Sunderland,1,1,3,0
5829,E0,18/09/10,Tottenham,Wolves,3,1,0.7142857142857143,0.2222222222222222,0.11764705882352941,1011,Tottenham1011,Wolves1011,E01011,0.05415499533146595,0.6775907883082374,0.21080602302922938,0.11160318866253321,Tottenham,Wolves,3,0,0,0
5830,E0,18/09/10,West Brom,Birmingham,3,1,0.4444444444444444,0.30303030303030304,0.3076923076923077,1011,West Brom1011,Birmingham1011,E01011,0.05516705516705511,0.4212076583210604,0.2871870397643594,0.2916053019145803,West Brom,Birmingham,3,0,0,0
5831,E0,19/09/10,Chelsea,Blackpool,4,0,0.9090909090909091,0.1111111111111111,0.038461538461538464,1011,Chelsea1011,Blackpool1011,E01011,0.05866355866355866,0.8587155963302752,0.10495412844036697,0.0363302752293578,Chelsea,Blackpool,3,0,4,1
5832,E0,19/09/10,Man United,Liverpool,3,2,0.5882352941176471,0.2857142857142857,0.18181818181818182,1011,Man United1011,Liverpool1011,E01011,0.055767761650114656,0.557163531114327,0.27062228654124454,0.17221418234442837,Man United,Liverpool,3,0,0,0
5833,E0,19/09/10,Wigan,Man City,0,2,0.2,0.2777777777777778,0.5780346820809249,1011,Wigan1011,Man City1011,E01011,0.055812459858702645,0.1894275807530872,0.26309386215706554,0.5474785570898474,Man City,Wigan,0,3,0,0
5834,E0,25/09/10,Arsenal,West Brom,2,3,0.819672131147541,0.16666666666666666,0.06666666666666667,1011,Arsenal1011,West Brom1011,E01011,0.0530054644808744,0.7784120394395433,0.15827711468604044,0.06331084587441618,Arsenal,West Brom,0,3,0,1
5835,E0,25/09/10,Birmingham,Wigan,0,0,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Birmingham1011,Wigan1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Birmingham,Wigan,1,1,0,0
5836,E0,25/09/10,Blackpool,Blackburn,1,2,0.3125,0.3076923076923077,0.4347826086956522,1011,Blackpool1011,Blackburn1011,E01011,0.054974916387959816,0.29621557360808404,0.2916584109371904,0.41212601545472566,Blackburn,Blackpool,0,3,0,0
5837,E0,25/09/10,Fulham,Everton,0,0,0.36363636363636365,0.3125,0.3802281368821293,1011,Fulham1011,Everton1011,E01011,0.056364500518492955,0.3442337975744933,0.2958259197905802,0.3599402826349265,Everton,Fulham,1,1,0,0
5838,E0,25/09/10,Liverpool,Sunderland,2,2,0.6944444444444444,0.23094688221709006,0.13333333333333333,1011,Liverpool1011,Sunderland1011,E01011,0.05872465999486787,0.6559254456657416,0.21813686876643598,0.1259376855678224,Liverpool,Sunderland,1,1,0,0
5839,E0,25/09/10,Man City,Chelsea,1,0,0.2777777777777778,0.30303030303030304,0.47619047619047616,1011,Man City1011,Chelsea1011,E01011,0.05699855699855716,0.26279863481228666,0.28668941979522183,0.4505119453924914,Chelsea,Man City,3,0,5,1
5840,E0,25/09/10,West Ham,Tottenham,1,0,0.2857142857142857,0.29411764705882354,0.47619047619047616,1011,West Ham1011,Tottenham1011,E01011,0.056022408963585235,0.27055702917771884,0.2785145888594165,0.4509283819628648,Tottenham,West Ham,3,0,1,0
5841,E0,26/09/10,Bolton,Man United,2,2,0.13333333333333333,0.25,0.6666666666666666,1011,Bolton1011,Man United1011,E01011,0.04999999999999982,0.126984126984127,0.23809523809523814,0.634920634920635,Man United,Bolton,1,1,1,0
5842,E0,26/09/10,Newcastle,Stoke,1,2,0.5235602094240838,0.29411764705882354,0.23809523809523808,1011,Newcastle1011,Stoke1011,E01011,0.05577309457814539,0.4959022086400889,0.2785803583831088,0.22551743297680232,Newcastle,Stoke,0,3,1,0
5843,E0,26/09/10,Wolves,Aston Villa,1,2,0.3472222222222222,0.3076923076923077,0.4,1011,Wolves1011,Aston Villa1011,E01011,0.05491452991452994,0.32914725541827017,0.29167510633988253,0.3791776382418473,Aston Villa,Wolves,0,3,0,0
5844,E0,02/10/10,Birmingham,Everton,0,2,0.3472222222222222,0.3225806451612903,0.3802281368821293,1011,Birmingham1011,Everton1011,E01011,0.050031004265641776,0.33067806646819764,0.30721059078335783,0.3621113427484446,Everton,Birmingham,0,3,0,0
5845,E0,02/10/10,Stoke,Blackburn,1,0,0.4444444444444444,0.3125,0.29411764705882354,1011,Stoke1011,Blackburn1011,E01011,0.051062091503268014,0.42285270112708895,0.29731830547998445,0.27982899339292655,Stoke,Blackburn,3,0,1,1
5846,E0,02/10/10,Sunderland,Man United,0,0,0.2,0.2857142857142857,0.5714285714285714,1011,Sunderland1011,Man United1011,E01011,0.05714285714285716,0.1891891891891892,0.27027027027027023,0.5405405405405405,Man United,Sunderland,1,1,0,0
5847,E0,02/10/10,Tottenham,Aston Villa,2,1,0.5235602094240838,0.2857142857142857,0.25,1011,Tottenham1011,Aston Villa1011,E01011,0.059274495138369465,0.4942630185348632,0.26972639011473964,0.23601059135039718,Tottenham,Aston Villa,3,0,0,1
5848,E0,02/10/10,West Brom,Bolton,1,1,0.47619047619047616,0.3076923076923077,0.26666666666666666,1011,West Brom1011,Bolton1011,E01011,0.05054945054945059,0.4532775453277545,0.2928870292887029,0.25383542538354253,West Brom,Bolton,1,1,2,0
5849,E0,02/10/10,West Ham,Fulham,1,1,0.4444444444444444,0.3076923076923077,0.30303030303030304,1011,West Ham1011,Fulham1011,E01011,0.05516705516705511,0.4212076583210604,0.2916053019145803,0.2871870397643594,West Ham,Fulham,1,1,1,0
5850,E0,02/10/10,Wigan,Wolves,2,0,0.4444444444444444,0.3076923076923077,0.30303030303030304,1011,Wigan1011,Wolves1011,E01011,0.05516705516705511,0.4212076583210604,0.2916053019145803,0.2871870397643594,Wigan,Wolves,3,0,0,0
5851,E0,03/10/10,Chelsea,Arsenal,2,0,0.5780346820809249,0.2777777777777778,0.2,1011,Chelsea1011,Arsenal1011,E01011,0.055812459858702645,0.5474785570898474,0.26309386215706554,0.1894275807530872,Chelsea,Arsenal,3,0,0,0
5852,E0,03/10/10,Liverpool,Blackpool,1,2,0.7518796992481203,0.2,0.1,1011,Liverpool1011,Blackpool1011,E01011,0.0518796992481203,0.7147962830593281,0.1901358112937813,0.09506790564689065,Liverpool,Blackpool,0,3,0,0
5853,E0,03/10/10,Man City,Newcastle,2,1,0.6944444444444444,0.25,0.11764705882352941,1011,Man City1011,Newcastle1011,E01011,0.06209150326797386,0.6538461538461539,0.2353846153846154,0.11076923076923077,Man City,Newcastle,3,0,2,0
5854,E0,16/10/10,Arsenal,Birmingham,2,1,0.7751937984496123,0.18181818181818182,0.09090909090909091,1011,Arsenal1011,Birmingham1011,E01011,0.04792107117688493,0.7397444519166108,0.17350369872225962,0.08675184936112981,Arsenal,Birmingham,3,0,0,0
5855,E0,16/10/10,Aston Villa,Chelsea,0,0,0.2,0.2777777777777778,0.5780346820809249,1011,Aston Villa1011,Chelsea1011,E01011,0.055812459858702645,0.1894275807530872,0.26309386215706554,0.5474785570898474,Chelsea,Aston Villa,1,1,1,0
5856,E0,16/10/10,Bolton,Stoke,2,1,0.45454545454545453,0.3125,0.2857142857142857,1011,Bolton1011,Stoke1011,E01011,0.05275974025974017,0.4317656129529684,0.2968388589051658,0.27139552814186585,Bolton,Stoke,3,0,0,2
5857,E0,16/10/10,Fulham,Tottenham,1,2,0.3472222222222222,0.3076923076923077,0.4,1011,Fulham1011,Tottenham1011,E01011,0.05491452991452994,0.32914725541827017,0.29167510633988253,0.3791776382418473,Tottenham,Fulham,0,3,1,0
5858,E0,16/10/10,Man United,West Brom,2,2,0.8,0.17391304347826086,0.08333333333333333,1011,Man United1011,West Brom1011,E01011,0.05724637681159428,0.7566826593557231,0.1644962302947224,0.07882111034955448,Man United,West Brom,1,1,0,0
5859,E0,16/10/10,Newcastle,Wigan,2,2,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Newcastle1011,Wigan1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Newcastle,Wigan,1,1,0,1
5860,E0,16/10/10,Wolves,West Ham,1,1,0.4444444444444444,0.3125,0.29411764705882354,1011,Wolves1011,West Ham1011,E01011,0.051062091503268014,0.42285270112708895,0.29731830547998445,0.27982899339292655,Wolves,West Ham,1,1,0,0
5861,E0,17/10/10,Blackpool,Man City,2,3,0.18181818181818182,0.25,0.6172839506172839,1011,Blackpool1011,Man City1011,E01011,0.049102132435465684,0.17330837122225196,0.23829901043059643,0.5883926183471516,Man City,Blackpool,0,3,3,1
5862,E0,17/10/10,Everton,Liverpool,2,0,0.4166666666666667,0.3076923076923077,0.3333333333333333,1011,Everton1011,Liverpool1011,E01011,0.05769230769230771,0.393939393939394,0.2909090909090909,0.3151515151515151,Everton,Liverpool,3,0,1,0
5863,E0,18/10/10,Blackburn,Sunderland,0,0,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Blackburn1011,Sunderland1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Blackburn,Sunderland,1,1,0,0
5864,E0,23/10/10,Birmingham,Blackpool,2,0,0.5464480874316939,0.2777777777777778,0.23094688221709006,1011,Birmingham1011,Blackpool1011,E01011,0.05517274742656175,0.517875474669351,0.2632533662902535,0.2188711590403955,Birmingham,Blackpool,3,0,0,0
5865,E0,23/10/10,Chelsea,Wolves,2,0,0.8849557522123894,0.11764705882352941,0.05263157894736842,1011,Chelsea1011,Wolves1011,E01011,0.055234389983287224,0.8386342983253279,0.11148903024795534,0.04987667142671686,Chelsea,Wolves,3,0,0,0
5866,E0,23/10/10,Sunderland,Aston Villa,1,0,0.4166666666666667,0.3076923076923077,0.3333333333333333,1011,Sunderland1011,Aston Villa1011,E01011,0.05769230769230771,0.393939393939394,0.2909090909090909,0.3151515151515151,Sunderland,Aston Villa,3,0,0,0
5867,E0,23/10/10,Tottenham,Everton,1,1,0.47619047619047616,0.3076923076923077,0.26666666666666666,1011,Tottenham1011,Everton1011,E01011,0.05054945054945059,0.4532775453277545,0.2928870292887029,0.25383542538354253,Tottenham,Everton,1,1,2,2
5868,E0,23/10/10,West Brom,Fulham,2,1,0.45454545454545453,0.3076923076923077,0.29411764705882354,1011,West Brom1011,Fulham1011,E01011,0.05635540929658589,0.43029595015576316,0.29127725856697817,0.27842679127725856,West Brom,Fulham,3,0,0,0
5869,E0,23/10/10,West Ham,Newcastle,1,2,0.42016806722689076,0.3076923076923077,0.3225806451612903,1011,West Ham1011,Newcastle1011,E01011,0.050441020080488785,0.39999205971097346,0.2929172621883437,0.30709067810068286,West Ham,Newcastle,0,3,0,0
5870,E0,23/10/10,Wigan,Bolton,1,1,0.42016806722689076,0.3076923076923077,0.3225806451612903,1011,Wigan1011,Bolton1011,E01011,0.050441020080488785,0.39999205971097346,0.2929172621883437,0.30709067810068286,Wigan,Bolton,1,1,0,1
5871,E0,24/10/10,Liverpool,Blackburn,2,1,0.5988023952095809,0.2777777777777778,0.18181818181818182,1011,Liverpool1011,Blackburn1011,E01011,0.05839835480554045,0.5657627796668286,0.26245106723433437,0.17178615309883705,Liverpool,Blackburn,3,0,0,0
5872,E0,24/10/10,Man City,Arsenal,0,3,0.4,0.3125,0.3448275862068966,1011,Man City1011,Arsenal1011,E01011,0.05732758620689671,0.3783122706889523,0.29555646147574394,0.32613126783530366,Man City,Arsenal,0,3,4,1
5873,E0,24/10/10,Stoke,Man United,1,2,0.18181818181818182,0.26666666666666666,0.5988023952095809,1011,Stoke1011,Man United1011,E01011,0.04728724369442938,0.17360870469193984,0.2546261002148451,0.5717651950932151,Man United,Stoke,0,3,0,0
5874,E0,30/10/10,Arsenal,West Ham,1,0,0.8547008547008548,0.14285714285714285,0.058823529411764705,1011,Arsenal1011,West Ham1011,E01011,0.056381526969762286,0.8090834919771553,0.13523252651618167,0.05568398150666304,Arsenal,West Ham,3,0,2,0
5875,E0,30/10/10,Blackburn,Chelsea,1,2,0.13333333333333333,0.23094688221709006,0.6944444444444444,1011,Blackburn1011,Chelsea1011,E01011,0.05872465999486787,0.1259376855678224,0.21813686876643598,0.6559254456657416,Chelsea,Blackburn,0,3,1,0
5876,E0,30/10/10,Everton,Stoke,1,0,0.6369426751592356,0.26666666666666666,0.15384615384615385,1011,Everton1011,Stoke1011,E01011,0.05745549567205632,0.6023352072650892,0.25217767344165065,0.14548711929326003,Everton,Stoke,3,0,0,0
5877,E0,30/10/10,Fulham,Wigan,2,0,0.5235602094240838,0.29411764705882354,0.23809523809523808,1011,Fulham1011,Wigan1011,E01011,0.05577309457814539,0.4959022086400889,0.2785803583831088,0.22551743297680232,Fulham,Wigan,3,0,0,0
5878,E0,30/10/10,Man United,Tottenham,2,0,0.6369426751592356,0.25,0.16666666666666666,1011,Man United1011,Tottenham1011,E01011,0.05360934182590227,0.6045340050377834,0.23727959697732998,0.15818639798488665,Man United,Tottenham,3,0,1,0
5879,E0,30/10/10,Wolves,Man City,2,1,0.18181818181818182,0.29411764705882354,0.5780346820809249,1011,Wolves1011,Man City1011,E01011,0.05397051095793026,0.1725078452649793,0.2790568085168783,0.5484353462181424,Man City,Wolves,3,0,0,0
